Generation,Average,Best
149,3.695454545454417,54.54545454545454
150,3.695454545454417,54.54545454545454
151,3.695454545454417,54.54545454545454
152,3.695454545454417,54.54545454545454
153,3.695454545454417,54.54545454545454
154,3.695454545454417,54.54545454545454
155,3.695454545454417,54.54545454545454
156,3.695454545454417,54.54545454545454
157,3.695454545454417,54.54545454545454
158,3.695454545454417,63.63636363636363
159,3.6954545454544165,63.63636363636363
160,3.6954545454544165,63.63636363636363
161,3.6954545454544165,63.63636363636363
162,3.6954545454544165,63.63636363636363
163,3.6954545454544165,63.63636363636363
164,3.6954545454544165,63.63636363636363
165,3.6954545454544157,63.63636363636363
166,3.6954545454544157,63.63636363636363
167,3.6954545454544165,63.63636363636363
168,3.695454545454417,72.72727272727273
169,3.695454545454417,54.54545454545454
170,3.695454545454417,54.54545454545454
171,3.695454545454418,54.54545454545454
172,3.695454545454418,54.54545454545454
173,3.695454545454418,54.54545454545454
174,3.695454545454418,54.54545454545454
175,3.695454545454418,54.54545454545454
176,3.695454545454418,54.54545454545454
177,3.695454545454418,54.54545454545454
178,3.695454545454418,54.54545454545454
179,3.695454545454418,63.63636363636363
180,3.695454545454418,63.63636363636363
181,3.695454545454418,63.63636363636363
182,3.695454545454418,63.63636363636363
183,3.695454545454418,63.63636363636363
184,3.695454545454418,63.63636363636363
185,3.694545454545327,63.63636363636363
186,3.6945454545453273,63.63636363636363
187,3.694545454545327,63.63636363636363
188,3.6945454545453273,63.63636363636363
189,3.6945454545453273,63.63636363636363
190,3.6945454545453273,63.63636363636363
191,3.6945454545453282,63.63636363636363
192,3.6945454545453273,63.63636363636363
193,3.6945454545453273,63.63636363636363
194,3.6945454545453273,63.63636363636363
195,3.6945454545453273,63.63636363636363
196,3.694545454545327,63.63636363636363
197,3.694545454545327,63.63636363636363
198,3.6936363636362364,63.63636363636363
199,3.6936363636362364,63.63636363636363
200,3.6936363636362364,63.63636363636363
201,3.693636363636236,63.63636363636363
202,3.693636363636236,63.63636363636363
203,3.693636363636236,63.63636363636363
204,3.693636363636236,63.63636363636363
205,3.693636363636236,63.63636363636363
206,3.693636363636236,63.63636363636363
207,3.693636363636236,63.63636363636363
208,3.693636363636236,63.63636363636363
209,3.693636363636236,63.63636363636363
210,3.693636363636236,63.63636363636363
211,3.6936363636362364,63.63636363636363
212,3.6936363636362364,63.63636363636363
213,3.6936363636362364,63.63636363636363
214,3.6936363636362364,63.63636363636363
215,3.6936363636362364,63.63636363636363
216,3.6936363636362364,63.63636363636363
217,3.6936363636362364,63.63636363636363
218,3.6936363636362364,63.63636363636363
219,3.6936363636362373,63.63636363636363
220,3.6936363636362373,63.63636363636363
221,3.6936363636362373,63.63636363636363
222,3.6936363636362373,63.63636363636363
223,3.6936363636362373,63.63636363636363
224,3.6936363636362373,63.63636363636363
225,3.6936363636362373,63.63636363636363
226,3.6936363636362373,63.63636363636363
227,3.6936363636362373,54.54545454545454
228,3.6936363636362373,54.54545454545454
229,3.6936363636362373,54.54545454545454
230,3.6936363636362373,54.54545454545454
231,3.6936363636362373,54.54545454545454
232,3.6936363636362373,63.63636363636363
233,3.6936363636362373,63.63636363636363
234,3.6936363636362373,63.63636363636363
235,3.6936363636362373,63.63636363636363
236,3.6936363636362373,63.63636363636363
237,3.6927272727271485,54.54545454545454
238,3.6927272727271485,63.63636363636363
239,3.6927272727271485,63.63636363636363
240,3.6927272727271485,63.63636363636363
241,3.6927272727271485,63.63636363636363
242,3.6927272727271485,63.63636363636363
243,3.6927272727271485,63.63636363636363
244,3.6927272727271485,63.63636363636363
245,3.6927272727271485,63.63636363636363
246,3.6927272727271485,63.63636363636363
247,3.6927272727271485,63.63636363636363
248,3.691818181818058,63.63636363636363
249,3.691818181818058,63.63636363636363
250,3.691818181818058,63.63636363636363
251,3.691818181818058,63.63636363636363
252,3.691818181818058,63.63636363636363
253,3.691818181818058,63.63636363636363
254,3.691818181818059,63.63636363636363
255,3.691818181818059,63.63636363636363
256,3.691818181818058,63.63636363636363
257,3.691818181818058,63.63636363636363
258,3.691818181818059,63.63636363636363
259,3.691818181818058,63.63636363636363
260,3.691818181818058,63.63636363636363
261,3.691818181818058,63.63636363636363
262,3.691818181818058,63.63636363636363
263,3.691818181818058,63.63636363636363
264,3.691818181818058,63.63636363636363
265,3.691818181818058,63.63636363636363
266,3.691818181818058,63.63636363636363
267,3.691818181818059,63.63636363636363
268,3.691818181818059,63.63636363636363
269,3.691818181818059,63.63636363636363
270,3.691818181818059,63.63636363636363
271,3.691818181818058,63.63636363636363
272,3.691818181818058,63.63636363636363
273,3.691818181818058,63.63636363636363
274,3.691818181818058,63.63636363636363
275,3.690909090908967,63.63636363636363
276,3.690909090908967,63.63636363636363
277,3.690909090908967,63.63636363636363
278,3.690909090908967,63.63636363636363
279,3.690909090908967,63.63636363636363
280,3.690909090908967,63.63636363636363
281,3.690909090908967,63.63636363636363
282,3.690909090908967,63.63636363636363
283,3.690909090908968,63.63636363636363
284,3.690909090908968,63.63636363636363
285,3.6909090909089683,63.63636363636363
286,3.6909090909089683,63.63636363636363
287,3.6909090909089683,63.63636363636363
288,3.6909090909089683,63.63636363636363
289,3.6909090909089683,63.63636363636363
290,3.6909090909089683,63.63636363636363
291,3.6909090909089683,63.63636363636363
292,3.6909090909089683,63.63636363636363
293,3.6909090909089683,81.81818181818183
294,3.6909090909089683,81.81818181818183
295,3.6909090909089683,81.81818181818183
296,3.6909090909089683,81.81818181818183
297,3.6909090909089692,81.81818181818183
298,3.6909090909089683,81.81818181818183
299,3.6909090909089692,81.81818181818183
300,3.6909090909089692,81.81818181818183
301,3.6909090909089692,81.81818181818183
302,3.6909090909089692,81.81818181818183
303,3.6909090909089692,81.81818181818183
304,3.6909090909089683,81.81818181818183
305,3.6909090909089697,81.81818181818183
306,3.6909090909089697,72.72727272727273
307,3.6909090909089697,72.72727272727273
308,3.6909090909089692,63.63636363636363
309,3.6909090909089692,63.63636363636363
310,3.6909090909089692,72.72727272727273
311,3.6909090909089692,72.72727272727273
312,3.6909090909089692,72.72727272727273
313,3.6909090909089683,72.72727272727273
314,3.6909090909089692,72.72727272727273
315,3.6909090909089692,72.72727272727273
316,3.6909090909089692,72.72727272727273
317,3.6909090909089692,72.72727272727273
318,3.6909090909089683,72.72727272727273
319,3.6909090909089683,72.72727272727273
320,3.6909090909089692,72.72727272727273
321,3.6909090909089692,63.63636363636363
322,3.6909090909089692,63.63636363636363
323,3.6909090909089692,63.63636363636363
324,3.6909090909089692,63.63636363636363
325,3.6909090909089683,81.81818181818183
326,3.6909090909089697,81.81818181818183
327,3.6909090909089697,81.81818181818183
328,3.6909090909089697,81.81818181818183
329,3.6909090909089706,81.81818181818183
330,3.6909090909089706,72.72727272727273
331,3.6909090909089706,72.72727272727273
332,3.6909090909089706,72.72727272727273
333,3.6909090909089706,72.72727272727273
334,3.6909090909089706,72.72727272727273
335,3.6909090909089706,72.72727272727273
336,3.6909090909089706,72.72727272727273
337,3.6909090909089706,72.72727272727273
338,3.6909090909089706,72.72727272727273
339,3.6909090909089706,72.72727272727273
340,3.6909090909089706,72.72727272727273
341,3.690909090908971,72.72727272727273
342,3.690909090908971,72.72727272727273
343,3.690909090908971,81.81818181818183
344,3.690909090908971,81.81818181818183
345,3.690909090908971,81.81818181818183
346,3.6909090909089706,81.81818181818183
347,3.6909090909089706,72.72727272727273
348,3.6909090909089706,72.72727272727273
349,3.6909090909089706,72.72727272727273
350,3.6909090909089706,72.72727272727273
351,3.6909090909089706,72.72727272727273
352,3.6909090909089706,81.81818181818183
353,3.6909090909089706,81.81818181818183
354,3.6909090909089706,81.81818181818183
355,3.6909090909089706,81.81818181818183
356,3.6909090909089706,81.81818181818183
357,3.6909090909089706,81.81818181818183
358,3.6909090909089706,81.81818181818183
359,3.6909090909089706,81.81818181818183
360,3.6909090909089706,81.81818181818183
361,3.6909090909089706,81.81818181818183
362,3.6909090909089706,81.81818181818183
363,3.6909090909089706,81.81818181818183
364,3.6909090909089706,81.81818181818183
365,3.6909090909089706,81.81818181818183
366,3.6909090909089706,81.81818181818183
367,3.6909090909089706,81.81818181818183
368,3.6909090909089706,81.81818181818183
369,3.6909090909089706,81.81818181818183
370,3.6909090909089706,81.81818181818183
371,3.6909090909089706,81.81818181818183
372,3.6909090909089706,81.81818181818183
373,3.6909090909089706,81.81818181818183
374,3.6909090909089706,81.81818181818183
375,3.6909090909089706,81.81818181818183
376,3.6909090909089706,81.81818181818183
377,3.6909090909089706,81.81818181818183
378,3.690909090908971,81.81818181818183
379,3.690909090908971,81.81818181818183
380,3.689999999999881,81.81818181818183
381,3.689999999999881,81.81818181818183
382,3.68999999999988,81.81818181818183
383,3.6899999999998796,81.81818181818183
384,3.6899999999998796,81.81818181818183
385,3.6899999999998787,81.81818181818183
386,3.6899999999998796,81.81818181818183
387,3.6899999999998796,81.81818181818183
388,3.68999999999988,81.81818181818183
389,3.68999999999988,81.81818181818183
390,3.68999999999988,81.81818181818183
391,3.68999999999988,81.81818181818183
392,3.68999999999988,81.81818181818183
393,3.6899999999998796,81.81818181818183
394,3.6899999999998796,81.81818181818183
395,3.6899999999998796,81.81818181818183
396,3.6899999999998796,81.81818181818183
397,3.6899999999998796,81.81818181818183
398,3.6899999999998796,72.72727272727273
399,3.6899999999998796,72.72727272727273
400,3.6899999999998796,72.72727272727273
401,3.6899999999998796,72.72727272727273
402,3.6899999999998796,72.72727272727273
403,3.6899999999998796,72.72727272727273
404,3.68999999999988,72.72727272727273
405,3.68999999999988,63.63636363636363
406,3.68999999999988,63.63636363636363
407,3.68999999999988,63.63636363636363
408,3.68999999999988,63.63636363636363
409,3.68999999999988,63.63636363636363
410,3.689090909090789,63.63636363636363
411,3.68909090909079,63.63636363636363
412,3.689090909090789,63.63636363636363
413,3.689090909090789,63.63636363636363
414,3.689090909090789,63.63636363636363
415,3.689090909090789,63.63636363636363
416,3.689090909090789,63.63636363636363
417,3.68909090909079,63.63636363636363
418,3.68909090909079,63.63636363636363
419,3.68909090909079,63.63636363636363
420,3.6890909090907904,72.72727272727273
421,3.6890909090907904,72.72727272727273
422,3.6890909090907904,72.72727272727273
423,3.68909090909079,72.72727272727273
424,3.6890909090907904,72.72727272727273
425,3.6890909090907904,72.72727272727273
426,3.6890909090907904,72.72727272727273
427,3.6890909090907904,72.72727272727273
428,3.6890909090907904,72.72727272727273
429,3.6890909090907904,72.72727272727273
430,3.6890909090907904,72.72727272727273
431,3.6890909090907904,72.72727272727273
432,3.6890909090907913,72.72727272727273
433,3.6890909090907913,72.72727272727273
434,3.6890909090907913,72.72727272727273
435,3.6890909090907913,63.63636363636363
436,3.6890909090907913,63.63636363636363
437,3.6890909090907913,72.72727272727273
438,3.689090909090792,72.72727272727273
439,3.6890909090907913,63.63636363636363
440,3.689090909090792,63.63636363636363
441,3.689090909090792,63.63636363636363
442,3.6890909090907926,63.63636363636363
443,3.6890909090907926,72.72727272727273
444,3.6890909090907926,72.72727272727273
445,3.6890909090907926,72.72727272727273
446,3.6890909090907926,72.72727272727273
447,3.6890909090907926,72.72727272727273
448,3.6890909090907926,72.72727272727273
449,3.6890909090907926,72.72727272727273
450,3.6890909090907926,72.72727272727273
451,3.6890909090907926,72.72727272727273
452,3.6890909090907926,72.72727272727273
453,3.6890909090907926,72.72727272727273
454,3.6890909090907926,72.72727272727273
455,3.6881818181817025,72.72727272727273
456,3.6881818181817025,72.72727272727273
457,3.6881818181817025,72.72727272727273
458,3.6881818181817017,72.72727272727273
459,3.6881818181817017,81.81818181818183
460,3.6881818181817017,81.81818181818183
461,3.6881818181817017,81.81818181818183
462,3.6872727272726107,81.81818181818183
463,3.6872727272726107,81.81818181818183
464,3.6872727272726107,81.81818181818183
465,3.6872727272726107,81.81818181818183
466,3.6872727272726107,81.81818181818183
467,3.68727272727261,81.81818181818183
468,3.68727272727261,81.81818181818183
469,3.68727272727261,81.81818181818183
470,3.68727272727261,81.81818181818183
471,3.68727272727261,81.81818181818183
472,3.68727272727261,81.81818181818183
473,3.68727272727261,81.81818181818183
474,3.68727272727261,81.81818181818183
475,3.6872727272726094,81.81818181818183
476,3.6872727272726094,81.81818181818183
477,3.6872727272726094,81.81818181818183
478,3.6872727272726094,81.81818181818183
479,3.6872727272726094,81.81818181818183
480,3.6863636363635184,81.81818181818183
481,3.6863636363635184,81.81818181818183
482,3.6863636363635184,81.81818181818183
483,3.6863636363635175,81.81818181818183
484,3.6863636363635175,81.81818181818183
485,3.6863636363635175,81.81818181818183
486,3.6863636363635184,81.81818181818183
487,3.6863636363635184,81.81818181818183
488,3.6863636363635184,81.81818181818183
489,3.6863636363635184,81.81818181818183
490,3.6863636363635184,81.81818181818183
491,3.6863636363635184,81.81818181818183
492,3.6863636363635184,81.81818181818183
493,3.6863636363635184,81.81818181818183
494,3.6863636363635184,81.81818181818183
495,3.6863636363635184,81.81818181818183
496,3.6863636363635184,81.81818181818183
497,3.686363636363519,81.81818181818183
498,3.686363636363519,81.81818181818183
499,3.6863636363635197,81.81818181818183
500,3.6854545454544287,81.81818181818183
501,3.685454545454429,72.72727272727273
502,3.685454545454429,72.72727272727273
503,3.685454545454429,72.72727272727273
504,3.685454545454429,72.72727272727273
505,3.685454545454429,72.72727272727273
506,3.685454545454429,72.72727272727273
507,3.685454545454429,72.72727272727273
508,3.685454545454429,72.72727272727273
509,3.685454545454429,72.72727272727273
510,3.685454545454429,72.72727272727273
511,3.685454545454429,63.63636363636363
512,3.685454545454429,63.63636363636363
513,3.685454545454429,63.63636363636363
514,3.6854545454544287,63.63636363636363
515,3.6854545454544287,63.63636363636363
516,3.6854545454544287,63.63636363636363
517,3.6854545454544287,63.63636363636363
518,3.685454545454429,63.63636363636363
519,3.685454545454429,63.63636363636363
520,3.685454545454429,63.63636363636363
521,3.685454545454429,63.63636363636363
522,3.685454545454429,63.63636363636363
523,3.685454545454429,72.72727272727273
524,3.685454545454429,72.72727272727273
525,3.68545454545443,72.72727272727273
526,3.68545454545443,72.72727272727273
527,3.68545454545443,72.72727272727273
528,3.68545454545443,72.72727272727273
529,3.68545454545443,72.72727272727273
530,3.685454545454429,63.63636363636363
531,3.685454545454429,63.63636363636363
532,3.685454545454429,63.63636363636363
533,3.685454545454429,63.63636363636363
534,3.685454545454429,63.63636363636363
535,3.685454545454429,81.81818181818183
536,3.685454545454429,81.81818181818183
537,3.685454545454429,81.81818181818183
538,3.685454545454429,81.81818181818183
539,3.685454545454429,81.81818181818183
540,3.685454545454429,81.81818181818183
541,3.685454545454429,81.81818181818183
542,3.685454545454429,81.81818181818183
543,3.685454545454429,81.81818181818183
544,3.685454545454429,81.81818181818183
545,3.68545454545443,81.81818181818183
546,3.68545454545443,81.81818181818183
547,3.68545454545443,81.81818181818183
548,3.68545454545443,81.81818181818183
549,3.68545454545443,63.63636363636363
550,3.68545454545443,63.63636363636363
551,3.68545454545443,63.63636363636363
552,3.68545454545443,90.9090909090909
553,3.68545454545443,72.72727272727273
554,3.685454545454431,72.72727272727273
555,3.685454545454431,72.72727272727273
556,3.685454545454431,72.72727272727273
557,3.685454545454431,72.72727272727273
558,3.685454545454431,72.72727272727273
559,3.685454545454431,72.72727272727273
560,3.685454545454431,72.72727272727273
561,3.68545454545443,72.72727272727273
562,3.685454545454431,72.72727272727273
563,3.6854545454544314,72.72727272727273
564,3.6854545454544323,72.72727272727273
565,3.6854545454544323,72.72727272727273
566,3.6854545454544323,72.72727272727273
567,3.6854545454544314,63.63636363636363
568,3.6854545454544314,63.63636363636363
569,3.6854545454544314,63.63636363636363
570,3.6854545454544314,63.63636363636363
571,3.6854545454544314,63.63636363636363
572,3.6854545454544314,63.63636363636363
573,3.6854545454544323,72.72727272727273
574,3.6854545454544327,72.72727272727273
575,3.6854545454544327,72.72727272727273
576,3.6854545454544327,72.72727272727273
577,3.6854545454544327,72.72727272727273
578,3.6854545454544336,72.72727272727273
579,3.6854545454544336,72.72727272727273
580,3.6854545454544336,72.72727272727273
581,3.6854545454544336,72.72727272727273
582,3.6854545454544327,63.63636363636363
583,3.6854545454544327,63.63636363636363
584,3.6854545454544336,63.63636363636363
585,3.685454545454434,63.63636363636363
586,3.685454545454434,63.63636363636363
587,3.685454545454434,72.72727272727273
588,3.685454545454434,72.72727272727273
589,3.685454545454434,72.72727272727273
590,3.685454545454434,72.72727272727273
591,3.684545454545343,72.72727272727273
592,3.684545454545343,72.72727272727273
593,3.684545454545343,54.54545454545454
594,3.684545454545343,54.54545454545454
595,3.684545454545343,54.54545454545454
596,3.684545454545343,54.54545454545454
597,3.684545454545343,54.54545454545454
598,3.684545454545343,54.54545454545454
599,3.684545454545343,54.54545454545454
600,3.684545454545343,54.54545454545454
601,3.684545454545344,54.54545454545454
602,3.684545454545344,54.54545454545454
603,3.684545454545343,63.63636363636363
604,3.684545454545343,63.63636363636363
605,3.684545454545343,63.63636363636363
606,3.684545454545343,63.63636363636363
607,3.684545454545344,63.63636363636363
608,3.684545454545344,63.63636363636363
609,3.684545454545344,63.63636363636363
610,3.684545454545343,63.63636363636363
611,3.684545454545344,63.63636363636363
612,3.6845454545453444,54.54545454545454
613,3.6845454545453444,54.54545454545454
614,3.6845454545453444,54.54545454545454
615,3.6845454545453444,54.54545454545454
616,3.6845454545453444,54.54545454545454
617,3.684545454545344,54.54545454545454
618,3.684545454545344,54.54545454545454
619,3.684545454545344,54.54545454545454
620,3.684545454545344,54.54545454545454
621,3.684545454545344,54.54545454545454
622,3.684545454545344,54.54545454545454
623,3.684545454545344,54.54545454545454
624,3.684545454545344,54.54545454545454
625,3.684545454545343,54.54545454545454
626,3.684545454545343,72.72727272727273
627,3.684545454545343,72.72727272727273
628,3.684545454545343,72.72727272727273
629,3.684545454545343,81.81818181818183
630,3.683636363636252,81.81818181818183
631,3.683636363636252,81.81818181818183
632,3.683636363636252,81.81818181818183
633,3.683636363636252,81.81818181818183
634,3.683636363636253,72.72727272727273
635,3.683636363636253,72.72727272727273
636,3.683636363636253,72.72727272727273
637,3.683636363636253,72.72727272727273
638,3.683636363636253,72.72727272727273
639,3.6836363636362535,72.72727272727273
640,3.6836363636362535,72.72727272727273
641,3.683636363636253,72.72727272727273
642,3.6836363636362535,72.72727272727273
643,3.6836363636362535,72.72727272727273
644,3.6836363636362535,72.72727272727273
645,3.6836363636362535,72.72727272727273
646,3.683636363636253,72.72727272727273
647,3.683636363636253,72.72727272727273
648,3.683636363636253,72.72727272727273
649,3.683636363636253,72.72727272727273
650,3.683636363636252,72.72727272727273
651,3.683636363636253,72.72727272727273
652,3.6836363636362535,72.72727272727273
653,3.6836363636362535,72.72727272727273
654,3.6836363636362535,72.72727272727273
655,3.683636363636253,63.63636363636363
656,3.683636363636253,63.63636363636363
657,3.683636363636253,63.63636363636363
658,3.683636363636253,81.81818181818183
659,3.683636363636252,81.81818181818183
660,3.683636363636252,81.81818181818183
661,3.683636363636253,81.81818181818183
662,3.683636363636253,81.81818181818183
663,3.683636363636253,81.81818181818183
664,3.6836363636362535,72.72727272727273
665,3.6836363636362535,72.72727272727273
666,3.683636363636253,72.72727272727273
667,3.683636363636253,72.72727272727273
668,3.683636363636253,72.72727272727273
669,3.682727272727162,72.72727272727273
670,3.682727272727162,72.72727272727273
671,3.682727272727162,72.72727272727273
672,3.682727272727162,63.63636363636363
673,3.682727272727162,63.63636363636363
674,3.682727272727161,63.63636363636363
675,3.682727272727161,63.63636363636363
676,3.682727272727161,63.63636363636363
677,3.682727272727161,63.63636363636363
678,3.6827272727271607,63.63636363636363
679,3.6827272727271607,63.63636363636363
680,3.6827272727271607,63.63636363636363
681,3.6827272727271607,63.63636363636363
682,3.6827272727271607,63.63636363636363
683,3.682727272727161,63.63636363636363
684,3.682727272727162,63.63636363636363
685,3.682727272727162,63.63636363636363
686,3.682727272727162,63.63636363636363
687,3.682727272727162,63.63636363636363
688,3.682727272727162,63.63636363636363
689,3.682727272727162,63.63636363636363
690,3.6818181818180715,63.63636363636363
691,3.6818181818180715,63.63636363636363
692,3.6818181818180715,63.63636363636363
693,3.6818181818180715,63.63636363636363
694,3.681818181818071,63.63636363636363
695,3.681818181818071,63.63636363636363
696,3.6818181818180715,54.54545454545454
697,3.681818181818071,63.63636363636363
698,3.6818181818180715,63.63636363636363
699,3.6818181818180715,63.63636363636363
700,3.6818181818180715,63.63636363636363
701,3.6818181818180715,63.63636363636363
702,3.6818181818180715,63.63636363636363
703,3.6818181818180724,63.63636363636363
704,3.6818181818180724,63.63636363636363
705,3.6818181818180724,63.63636363636363
706,3.6818181818180724,63.63636363636363
707,3.6818181818180724,63.63636363636363
708,3.6818181818180724,63.63636363636363
709,3.6818181818180724,63.63636363636363
710,3.6818181818180715,63.63636363636363
711,3.6818181818180715,63.63636363636363
712,3.681818181818071,63.63636363636363
713,3.681818181818071,63.63636363636363
714,3.6818181818180715,63.63636363636363
715,3.6818181818180715,63.63636363636363
716,3.6818181818180724,63.63636363636363
717,3.6818181818180724,63.63636363636363
718,3.681818181818073,54.54545454545454
719,3.681818181818073,54.54545454545454
720,3.681818181818073,54.54545454545454
721,3.681818181818073,54.54545454545454
722,3.6818181818180724,63.63636363636363
723,3.6818181818180715,63.63636363636363
724,3.6818181818180715,63.63636363636363
725,3.681818181818071,63.63636363636363
726,3.681818181818071,63.63636363636363
727,3.681818181818071,63.63636363636363
728,3.681818181818071,63.63636363636363
729,3.681818181818071,63.63636363636363
730,3.681818181818071,63.63636363636363
731,3.6818181818180715,63.63636363636363
732,3.681818181818071,63.63636363636363
733,3.6818181818180715,63.63636363636363
734,3.6818181818180715,63.63636363636363
735,3.6818181818180724,63.63636363636363
736,3.6818181818180715,63.63636363636363
737,3.6818181818180715,63.63636363636363
738,3.6818181818180715,63.63636363636363
739,3.6818181818180715,63.63636363636363
740,3.6818181818180715,63.63636363636363
741,3.6818181818180724,63.63636363636363
742,3.6818181818180724,72.72727272727273
743,3.6818181818180724,72.72727272727273
744,3.6818181818180724,72.72727272727273
745,3.6818181818180724,72.72727272727273
746,3.6818181818180715,72.72727272727273
747,3.681818181818071,72.72727272727273
748,3.681818181818071,72.72727272727273
749,3.681818181818071,72.72727272727273
750,3.6818181818180715,72.72727272727273
751,3.6818181818180715,72.72727272727273
752,3.681818181818071,63.63636363636363
753,3.681818181818071,63.63636363636363
754,3.681818181818071,63.63636363636363
